[Client] Connected to Donkey Sim at 127.0.0.1:9091
[Client] Listening for sim messages...
[Sim] Scene selection ready.
[Client] Loading scene: generated_track
[Sim] Car loaded — ready to drive.
[Main] Waiting for first telemetry packet...
cte= -0.40  speed= 1.39  hit=none
cte= -0.43  speed= 1.39  hit=none
cte= -0.45  speed= 1.39  hit=none
cte= -0.45  speed= 1.39  hit=none
cte= -0.43  speed= 1.39  hit=none
cte= -0.40  speed= 1.39  hit=none
cte= -0.36  speed= 1.39  hit=none
cte= -0.31  speed= 1.39  hit=none
cte= -0.25  speed= 1.39  hit=none
cte= -0.18  speed= 1.39  hit=none
cte= -0.10  speed= 1.39  hit=none
cte= -0.02  speed= 1.39  hit=none
cte=  0.06  speed= 1.39  hit=none
cte=  0.14  speed= 1.39  hit=none
cte=  0.21  speed= 1.39  hit=none
cte=  0.28  speed= 1.39  hit=none
cte=  0.34  speed= 1.39  hit=none
cte=  0.39  speed= 1.39  hit=none
cte=  0.42  speed= 1.39  hit=none
cte=  0.45  speed= 1.39  hit=none
cte=  0.51  speed= 1.39  hit=none
cte=  0.36  speed= 1.39  hit=none
cte=  0.19  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte= -0.14  speed= 1.39  hit=none
cte= -0.45  speed= 1.39  hit=none
cte= -0.75  speed= 1.39  hit=none
cte= -1.02  speed= 1.38  hit=none
cte= -1.17  speed= 1.38  hit=none
cte= -1.50  speed= 1.37  hit=none
cte= -1.80  speed= 1.36  hit=none
cte= -2.05  speed= 1.36  hit=none
cte= -2.25  speed= 1.35  hit=none
cte= -2.28  speed= 1.35  hit=none
cte= -2.52  speed= 1.35  hit=none
cte= -2.72  speed= 1.35  hit=none
cte= -2.87  speed= 1.35  hit=none
cte= -2.98  speed= 1.35  hit=none
cte= -2.87  speed= 1.35  hit=none
cte= -3.02  speed= 1.35  hit=none
cte= -3.12  speed= 1.35  hit=none
cte= -3.17  speed= 1.34  hit=none
cte= -3.18  speed= 1.34  hit=none
cte= -2.93  speed= 1.34  hit=none
cte= -2.98  speed= 1.34  hit=none
cte= -2.98  speed= 1.34  hit=none
cte= -2.94  speed= 1.34  hit=none
cte= -2.84  speed= 1.34  hit=none
cte= -2.70  speed= 1.34  hit=none
cte= -2.42  speed= 1.34  hit=none
cte= -2.33  speed= 1.34  hit=none
cte= -2.18  speed= 1.34  hit=none
cte= -2.00  speed= 1.34  hit=none
cte= -1.76  speed= 1.34  hit=none
cte= -1.38  speed= 1.34  hit=none
cte= -1.20  speed= 1.35  hit=none
cte= -0.99  speed= 1.35  hit=none
cte= -0.75  speed= 1.36  hit=none
cte= -0.49  speed= 1.36  hit=none
cte= -0.17  speed= 1.37  hit=none
cte= -0.03  speed= 1.37  hit=none
cte=  0.11  speed= 1.37  hit=none
cte=  0.24  speed= 1.38  hit=none
cte=  0.37  speed= 1.38  hit=none
cte=  0.49  speed= 1.38  hit=none
cte=  0.59  speed= 1.38  hit=none
cte=  0.67  speed= 1.38  hit=none
cte=  0.73  speed= 1.38  hit=none
cte=  0.77  speed= 1.38  hit=none
cte=  0.78  speed= 1.38  hit=none
cte=  0.77  speed= 1.38  hit=none
cte=  0.74  speed= 1.38  hit=none
cte=  0.68  speed= 1.38  hit=none
cte=  0.60  speed= 1.38  hit=none
cte=  0.50  speed= 1.38  hit=none
cte=  0.38  speed= 1.38  hit=none
cte=  0.26  speed= 1.38  hit=none
cte=  0.12  speed= 1.38  hit=none
cte= -0.02  speed= 1.39  hit=none
cte= -0.16  speed= 1.39  hit=none
cte= -0.29  speed= 1.39  hit=none
cte= -0.41  speed= 1.39  hit=none
cte= -0.53  speed= 1.39  hit=none
cte= -0.62  speed= 1.38  hit=none
cte= -0.70  speed= 1.38  hit=none
cte= -0.75  speed= 1.38  hit=none
cte= -0.78  speed= 1.38  hit=none
cte= -0.78  speed= 1.38  hit=none
cte= -0.76  speed= 1.38  hit=none
cte= -0.71  speed= 1.38  hit=none
cte= -0.64  speed= 1.38  hit=none
cte= -0.56  speed= 1.38  hit=none
cte= -0.45  speed= 1.38  hit=none
cte= -0.33  speed= 1.38  hit=none
cte= -0.20  speed= 1.38  hit=none
cte= -0.06  speed= 1.39  hit=none
cte=  0.07  speed= 1.39  hit=none
cte=  0.21  speed= 1.39  hit=none
cte=  0.34  speed= 1.39  hit=none
cte=  0.46  speed= 1.39  hit=none
cte=  0.55  speed= 1.39  hit=none
cte=  0.54  speed= 1.39  hit=none
cte=  0.51  speed= 1.39  hit=none
cte=  0.49  speed= 1.39  hit=none
cte=  0.34  speed= 1.39  hit=none
cte=  0.17  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte= -0.17  speed= 1.39  hit=none
cte= -0.43  speed= 1.39  hit=none
cte= -0.67  speed= 1.39  hit=none
cte= -0.89  speed= 1.38  hit=none
cte= -1.08  speed= 1.38  hit=none
cte= -1.33  speed= 1.38  hit=none
cte= -1.54  speed= 1.37  hit=none
cte= -1.70  speed= 1.36  hit=none
cte= -1.76  speed= 1.36  hit=none
cte= -1.92  speed= 1.35  hit=none
cte= -2.03  speed= 1.35  hit=none
cte= -2.08  speed= 1.35  hit=none
cte= -2.00  speed= 1.35  hit=none
cte= -2.06  speed= 1.35  hit=none
cte= -2.06  speed= 1.35  hit=none
cte= -2.02  speed= 1.35  hit=none
cte= -1.93  speed= 1.35  hit=none
cte= -1.75  speed= 1.35  hit=none
cte= -1.66  speed= 1.34  hit=none
cte= -1.51  speed= 1.35  hit=none
cte= -1.33  speed= 1.35  hit=none
cte= -1.11  speed= 1.35  hit=none
cte= -0.85  speed= 1.36  hit=none
cte= -0.58  speed= 1.36  hit=none
cte= -0.29  speed= 1.37  hit=none
cte=  0.00  speed= 1.37  hit=none
cte=  0.30  speed= 1.37  hit=none
cte=  0.59  speed= 1.38  hit=none
cte=  0.86  speed= 1.37  hit=none
cte=  1.11  speed= 1.37  hit=none
cte=  1.31  speed= 1.37  hit=none
cte=  1.53  speed= 1.36  hit=none
cte=  1.70  speed= 1.36  hit=none
cte=  1.82  speed= 1.35  hit=none
cte=  1.88  speed= 1.35  hit=none
cte=  1.95  speed= 1.35  hit=none
cte=  1.97  speed= 1.35  hit=none
cte=  1.94  speed= 1.35  hit=none
cte=  1.85  speed= 1.35  hit=none
cte=  1.77  speed= 1.35  hit=none
cte=  1.64  speed= 1.35  hit=none
cte=  1.47  speed= 1.35  hit=none
cte=  1.24  speed= 1.35  hit=none
cte=  1.04  speed= 1.36  hit=none
cte=  0.81  speed= 1.36  hit=none
cte=  0.55  speed= 1.36  hit=none
cte=  0.26  speed= 1.37  hit=none
cte=  0.03  speed= 1.37  hit=none
cte= -0.20  speed= 1.37  hit=none
cte= -0.43  speed= 1.38  hit=none
cte= -0.67  speed= 1.38  hit=none
cte= -0.81  speed= 1.38  hit=none
cte= -0.93  speed= 1.37  hit=none
cte= -1.02  speed= 1.37  hit=none
cte= -1.09  speed= 1.37  hit=none
cte= -1.06  speed= 1.37  hit=none
cte= -1.00  speed= 1.37  hit=none
cte= -0.94  speed= 1.37  hit=none
cte= -0.78  speed= 1.37  hit=none
cte= -0.59  speed= 1.37  hit=none
cte= -0.39  speed= 1.38  hit=none
cte= -0.19  speed= 1.38  hit=none
cte=  0.07  speed= 1.38  hit=none
cte=  0.34  speed= 1.38  hit=none
cte=  0.59  speed= 1.38  hit=none
cte=  0.80  speed= 1.38  hit=none
cte=  1.06  speed= 1.38  hit=none
cte=  1.28  speed= 1.37  hit=none
cte=  1.47  speed= 1.37  hit=none
cte=  1.57  speed= 1.36  hit=none
cte=  1.71  speed= 1.36  hit=none
cte=  1.80  speed= 1.36  hit=none
cte=  1.84  speed= 1.35  hit=none
cte=  1.79  speed= 1.35  hit=none
cte=  1.77  speed= 1.35  hit=none
cte=  1.71  speed= 1.35  hit=none
cte=  1.60  speed= 1.35  hit=none
cte=  1.41  speed= 1.35  hit=none
cte=  1.25  speed= 1.35  hit=none
cte=  1.07  speed= 1.36  hit=none
cte=  0.85  speed= 1.36  hit=none
cte=  0.57  speed= 1.36  hit=none
cte=  0.36  speed= 1.37  hit=none
cte=  0.14  speed= 1.37  hit=none
cte= -0.09  speed= 1.38  hit=none
cte= -0.31  speed= 1.38  hit=none
cte= -0.52  speed= 1.38  hit=none
cte= -0.68  speed= 1.38  hit=none
cte= -0.81  speed= 1.38  hit=none
cte= -0.91  speed= 1.38  hit=none
cte= -0.99  speed= 1.37  hit=none
cte= -1.03  speed= 1.37  hit=none
cte= -1.05  speed= 1.37  hit=none
cte= -1.02  speed= 1.37  hit=none
cte= -0.97  speed= 1.37  hit=none
cte= -0.89  speed= 1.37  hit=none
cte= -0.78  speed= 1.37  hit=none
cte= -0.65  speed= 1.38  hit=none
cte= -0.49  speed= 1.38  hit=none
cte= -0.32  speed= 1.38  hit=none
cte= -0.15  speed= 1.38  hit=none
cte=  0.04  speed= 1.38  hit=none
cte=  0.22  speed= 1.38  hit=none
cte=  0.39  speed= 1.38  hit=none
cte=  0.56  speed= 1.38  hit=none
cte=  0.70  speed= 1.38  hit=none
cte=  0.83  speed= 1.38  hit=none
cte=  0.92  speed= 1.38  hit=none
cte=  1.00  speed= 1.38  hit=none
cte=  0.90  speed= 1.38  hit=none
cte=  0.76  speed= 1.38  hit=none
cte=  0.66  speed= 1.38  hit=none
cte=  0.35  speed= 1.38  hit=none
cte=  0.03  speed= 1.38  hit=none
cte= -0.29  speed= 1.38  hit=none
cte= -0.49  speed= 1.38  hit=none
cte= -0.90  speed= 1.38  hit=none
cte= -1.29  speed= 1.38  hit=none
cte= -1.64  speed= 1.37  hit=none
cte= -1.96  speed= 1.36  hit=none
cte= -2.05  speed= 1.36  hit=none
cte= -2.39  speed= 1.35  hit=none
cte= -2.69  speed= 1.35  hit=none
cte= -2.95  speed= 1.35  hit=none
cte= -3.16  speed= 1.35  hit=none
cte= -3.33  speed= 1.35  hit=none
cte= -3.31  speed= 1.35  hit=none
cte= -3.52  speed= 1.35  hit=none
cte= -3.68  speed= 1.35  hit=none
cte= -3.79  speed= 1.34  hit=none
cte= -3.86  speed= 1.34  hit=none
cte= -3.65  speed= 1.34  hit=none
cte= -3.76  speed= 1.34  hit=none
cte= -3.82  speed= 1.34  hit=none
cte= -3.83  speed= 1.34  hit=none
cte= -3.80  speed= 1.34  hit=none
cte= -3.71  speed= 1.34  hit=none
cte= -3.41  speed= 1.34  hit=none
cte= -3.37  speed= 1.34  hit=none
cte= -3.28  speed= 1.34  hit=none
cte= -3.14  speed= 1.34  hit=none
cte= -2.96  speed= 1.34  hit=none
cte= -2.73  speed= 1.34  hit=none
cte= -2.35  speed= 1.34  hit=none
cte= -2.16  speed= 1.34  hit=none
cte= -1.93  speed= 1.34  hit=none
cte= -1.65  speed= 1.34  hit=none
cte= -1.34  speed= 1.35  hit=none
cte= -0.85  speed= 1.35  hit=none
cte= -0.60  speed= 1.36  hit=none
cte= -0.33  speed= 1.36  hit=none
cte= -0.06  speed= 1.37  hit=none
cte=  0.22  speed= 1.37  hit=none
cte=  0.49  speed= 1.37  hit=none
cte=  0.75  speed= 1.37  hit=none
cte=  0.98  speed= 1.37  hit=none
cte=  1.19  speed= 1.37  hit=none
cte=  1.36  speed= 1.37  hit=none
cte=  1.48  speed= 1.36  hit=none
cte=  1.56  speed= 1.36  hit=none
cte=  1.59  speed= 1.36  hit=none
cte=  1.58  speed= 1.35  hit=none
cte=  1.51  speed= 1.35  hit=none
cte=  1.40  speed= 1.35  hit=none
cte=  1.25  speed= 1.36  hit=none
cte=  1.07  speed= 1.36  hit=none
cte=  0.85  speed= 1.36  hit=none
cte=  0.62  speed= 1.37  hit=none
cte=  0.36  speed= 1.37  hit=none
cte=  0.10  speed= 1.37  hit=none
cte= -0.17  speed= 1.38  hit=none
cte= -0.43  speed= 1.38  hit=none
cte= -0.68  speed= 1.38  hit=none
cte= -0.92  speed= 1.38  hit=none
cte= -1.12  speed= 1.37  hit=none
cte= -1.29  speed= 1.37  hit=none
cte= -1.41  speed= 1.37  hit=none
cte= -1.50  speed= 1.36  hit=none
cte= -1.54  speed= 1.36  hit=none
cte= -1.52  speed= 1.36  hit=none
cte= -1.47  speed= 1.36  hit=none
cte= -1.37  speed= 1.36  hit=none
cte= -1.23  speed= 1.36  hit=none
cte= -1.05  speed= 1.36  hit=none
cte= -0.85  speed= 1.36  hit=none
cte= -0.62  speed= 1.37  hit=none
cte= -0.37  speed= 1.37  hit=none
cte= -0.12  speed= 1.38  hit=none
cte=  0.14  speed= 1.38  hit=none
cte=  0.40  speed= 1.38  hit=none
cte=  0.64  speed= 1.38  hit=none
cte=  0.87  speed= 1.38  hit=none
cte=  1.11  speed= 1.38  hit=none
cte=  1.18  speed= 1.37  hit=none
cte=  1.20  speed= 1.37  hit=none
cte=  1.18  speed= 1.37  hit=none
cte=  1.10  speed= 1.37  hit=none
cte=  0.91  speed= 1.37  hit=none
cte=  0.70  speed= 1.37  hit=none
cte=  0.50  speed= 1.37  hit=none
cte=  0.17  speed= 1.38  hit=none
cte= -0.18  speed= 1.38  hit=none
cte= -0.51  speed= 1.38  hit=none
cte= -0.75  speed= 1.38  hit=none
cte= -1.14  speed= 1.38  hit=none
cte= -1.49  speed= 1.37  hit=none
cte= -1.81  speed= 1.36  hit=none
cte= -2.08  speed= 1.35  hit=none
cte= -2.20  speed= 1.35  hit=none
cte= -2.47  speed= 1.35  hit=none
cte= -2.70  speed= 1.35  hit=none
cte= -2.88  speed= 1.35  hit=none
cte= -3.02  speed= 1.35  hit=none
cte= -3.00  speed= 1.35  hit=none
cte= -3.14  speed= 1.35  hit=none
cte= -3.23  speed= 1.35  hit=none
cte= -3.28  speed= 1.34  hit=none
cte= -3.27  speed= 1.34  hit=none
cte= -3.13  speed= 1.34  hit=none
cte= -3.13  speed= 1.34  hit=none
cte= -3.08  speed= 1.34  hit=none
cte= -2.98  speed= 1.34  hit=none
